PLAYER_NAME,Player_Abbrev,SeasonYear,Defensive_Handoff,Defensive_OffScreen,Defensive_PRBallHandler,Defensive_PRRollMan,Defensive_Postup,Defensive_Spotup,Offensive_Cut,Offensive_Handoff,Offensive_Misc,Offensive_OffScreen,Offensive_PRBallHandler,Offensive_PRRollMan,Offensive_Postup,Offensive_Spotup
Andrew Nembhard,A. Nembhard,2024-25,0.0,0.83,0.792,0.386,0.218,0.46,0.294,0.278,0.584,0.721,0.712,0.0,0.0,0.269
Andrew Nicholson,A. Nicholson,2015-16,0.0,0.366,0.0,0.46,0.972,0.93,0.402,0.0,0.537,0.992,0.0,0.201,0.789,0.839
Andrew White III,A. White III,2017-18,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298
Andrew Wiggins,A. Wiggins,2015-16,0.362,0.333,0.369,0.432,0.957,0.46,0.684,0.775,0.944,0.346,0.703,0.598,0.875,0.524
Andrew Wiggins,A. Wiggins,2016-17,0.253,0.445,0.29,0.682,0.301,0.178,0.831,0.729,0.887,0.569,0.599,0.78,0.474,0.523
Andrew Wiggins,A. Wiggins,2017-18,0.395,0.408,0.532,0.734,0.446,0.396,0.914,0.35,0.849,0.313,0.497,0.262,0.711,0.351
Andrew Wiggins,A. Wiggins,2018-19,0.812,0.553,0.533,0.025,0.456,0.511,0.627,0.517,0.716,0.138,0.31,0.0,0.191,0.362
Andrew Wiggins,A. Wiggins,2019-20,0.7105,0.4345,0.103,0.452,0.5329999999999999,0.1275,0.7495,0.8285,0.5605,0.5925,0.42500000000000004,0.0,0.3485,0.5745
Andrew Wiggins,A. Wiggins,2020-21,0.437,0.737,0.608,0.696,0.364,0.399,0.645,0.647,0.699,0.2,0.712,0.0,0.513,0.444
Anfernee Simons,A. Simons,2019-20,0.223,0.52,0.055,0.717,0.76,0.511,0.88,0.238,0.393,0.68,0.598,0.0,0.0,0.296
Anfernee Simons,A. Simons,2020-21,0.141,0.097,0.445,0.835,0.932,0.243,0.0,0.534,0.293,0.284,0.788,0.0,0.0,0.994
Anfernee Simons,A. Simons,2021-22,0.702,0.134,0.236,0.047,0.137,0.292,0.932,0.782,0.567,0.068,0.881,0.0,0.0,0.955
Anfernee Simons,A. Simons,2022-23,0.854,0.803,0.653,0.613,0.243,0.856,0.595,0.964,0.799,0.478,0.822,0.0,0.0,0.804
Anfernee Simons,A. Simons,2023-24,0.697,0.809,0.32,0.0,0.505,0.173,0.0,0.796,0.756,0.73,0.681,0.0,0.0,0.787
Anfernee Simons,A. Simons,2024-25,0.749,0.054,0.053,0.873,0.388,0.428,0.0,0.807,0.46,0.382,0.811,0.0,0.0,0.729
Ante Zizic,A. Zizic,2018-19,0.0,0.0,0.0,0.736,0.808,0.229,0.534,0.0,0.11,0.0,0.0,0.648,0.132,0.045
Ante Zizic,A. Zizic,2019-20,0.0,0.0,0.0,0.0,0.0,0.547,0.88,0.0,0.0,0.0,0.0,0.124,0.342,0.0
Anthony Bennett,A. Bennett,2016-17,0.0,0.0,0.0,0.242,0.715,0.401,0.109,0.0,0.0,0.0,0.0,0.94,0.0,0.037
Anthony Black,A. Black,2023-24,0.333,0.868,0.277,0.911,0.055,0.0,0.336,0.148,0.458,0.0,0.121,0.0,0.0,0.288
Anthony Black,A. Black,2024-25,0.493,0.442,0.488,0.498,0.311,0.342,0.204,0.535,0.716,0.01,0.231,0.02,0.0,0.343
Anthony Brown,A. Brown,2015-16,0.788,0.269,0.086,0.0,0.416,0.544,0.0,0.966,0.0,0.081,0.08,0.0,0.0,0.337
Anthony Brown,A. Brown,2016-17,0.0,0.0,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156
Anthony Davis,A. Davis,2015-16,0.0,0.493,0.139,0.396,0.494,0.883,0.74,1.0,0.87,0.76,0.0,0.63,0.363,0.52
Anthony Davis,A. Davis,2016-17,0.89,0.858,0.352,0.856,0.57,0.878,0.834,0.996,0.871,0.423,0.348,0.661,0.579,0.42
Anthony Davis,A. Davis,2017-18,0.951,0.129,0.58,0.761,0.504,0.835,0.956,0.439,0.944,0.225,0.975,0.715,0.76,0.443
Anthony Davis,A. Davis,2018-19,0.0,0.078,0.085,0.746,0.494,0.516,0.866,0.558,0.935,0.498,0.534,0.384,0.618,0.727
Anthony Davis,A. Davis,2019-20,0.65,0.885,0.587,0.437,0.907,0.685,0.808,0.165,0.989,0.14,0.518,0.779,0.445,0.577
Anthony Davis,A. Davis,2020-21,0.763,0.671,0.702,0.901,0.207,0.644,0.98,0.0,0.508,0.316,0.1,0.479,0.594,0.189
Anthony Davis,A. Davis,2021-22,0.891,0.198,0.049,0.158,0.758,0.35,0.797,0.0,0.98,0.098,0.241,0.436,0.639,0.15
Anthony Davis,A. Davis,2022-23,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141
Anthony Davis,A. Davis,2023-24,0.044,0.223,0.629,0.196,0.965,0.272,0.733,0.268,0.96,0.07,0.567,0.554,0.709,0.077
Anthony Davis,A. Davis,2024-25,0.589,0.576,0.852,0.802,0.271,0.527,0.463,0.734,0.84,0.216,0.926,0.742,0.385,0.202
Anthony Edwards,A. Edwards,2020-21,0.449,0.045,0.245,0.287,0.481,0.185,0.886,0.77,0.683,0.214,0.345,0.0,0.296,0.349
Anthony Edwards,A. Edwards,2021-22,0.809,0.107,0.483,0.911,0.492,0.588,0.306,0.654,0.801,0.393,0.53,0.0,0.0,0.696
Anthony Edwards,A. Edwards,2022-23,0.427,0.479,0.73,0.235,0.386,0.731,0.948,0.368,0.802,0.194,0.578,0.0,0.449,0.798
Anthony Edwards,A. Edwards,2023-24,0.717,0.659,0.576,0.569,0.79,0.809,0.509,0.529,0.0,0.439,0.749,0.821,0.735,0.0
Anthony Edwards,A. Edwards,2024-25,0.438,0.018,0.544,0.817,0.805,0.0,0.769,0.792,0.404,0.704,0.865,0.574,0.108,0.842
Anthony Gill,A. Gill,2021-22,0.321,0.0,0.942,0.0,0.892,0.49,0.552,0.0,0.059,0.0,0.0,0.882,0.0,0.969
Anthony Gill,A. Gill,2022-23,0.089,0.0,0.68,0.0,0.017,0.157,0.76,0.0,0.977,0.0,0.0,0.0,0.0,0.031
Anthony Lamb,A. Lamb,2020-21,0.988,0.0,0.448,0.0,0.296,0.026,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.623
Anthony Lamb,A. Lamb,2022-23,0.782,0.389,0.363,0.229,0.144,0.763,0.45,0.0,0.749,0.784,0.0,0.993,0.0,0.519
Anthony Morrow,A. Morrow,2015-16,0.156,0.887,0.145,0.0,0.933,0.711,0.46,0.301,0.773,0.796,0.44,0.0,0.0,0.737
Anthony Morrow,A. Morrow,2016-17,0.616,0.636,0.181,0.0,0.929,0.222,0.0,0.713,0.806,0.884,0.168,0.0,0.0,0.472
Anthony Tolliver,A. Tolliver,2015-16,0.895,0.967,0.441,0.504,0.954,0.898,0.986,0.0,0.045,0.37,0.0,0.648,0.0,0.753
Anthony Tolliver,A. Tolliver,2016-17,0.081,0.829,0.011,0.502,0.488,0.557,0.602,0.0,0.486,0.675,0.0,0.583,0.899,0.819
Anthony Tolliver,A. Tolliver,2017-18,0.377,0.704,0.168,0.882,0.914,0.596,0.459,0.922,0.148,0.361,0.0,0.565,0.0,0.974
Anthony Tolliver,A. Tolliver,2018-19,0.256,0.478,0.667,0.833,0.357,0.303,0.027,0.0,0.164,0.862,0.0,0.87,0.0,0.426
Anthony Tolliver,A. Tolliver,2019-20,0.0,0.0,0.0,0.4805,0.434,0.954,0.44,0.0,0.171,0.0,0.0,0.357,0.0,0.5605
Antonio Blakeney,A. Blakeney,2017-18,0.01,0.202,0.284,0.0,0.0,0.656,0.0,0.616,0.0,0.0,0.404,0.0,0.0,0.167
Antonio Blakeney,A. Blakeney,2018-19,0.351,0.531,0.021,0.0,0.177,0.013,0.0,0.129,0.0,0.23,0.313,0.0,0.0,0.669
Antonio Reeves,A. Reeves,2024-25,0.852,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.179,0.0,0.0,0.834
Anžejs Pasečņiks,A. Pasečņiks,2019-20,0.0,0.0,0.0,0.739,0.531,0.945,0.157,0.0,0.67,0.0,0.0,0.221,0.0,0.0
Archie Goodwin,A. Goodwin,2015-16,0.159,0.075,0.522,0.0,0.051,0.274,0.215,0.373,0.428,0.126,0.193,0.0,0.0,0.371
Archie Goodwin,A. Goodwin,2016-17,0.0,0.0,0.749,0.0,0.0,0.818,0.0,0.0,0.0,0.0,0.911,0.0,0.0,0.507
Armoni Brooks,A. Brooks,2020-21,0.379,0.575,0.136,0.0,0.231,0.291,0.0,0.852,0.0,0.938,0.122,0.0,0.0,0.56
Armoni Brooks,A. Brooks,2021-22,0.41,0.2545,0.5985,0.0,0.062,0.7675000000000001,0.0,0.4655,0.0,0.1415,0.0685,0.0,0.0,0.2245
Armoni Brooks,A. Brooks,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473,0.0,0.0,0.0,0.0,0.0,0.412
Aron Baynes,A. Baynes,2015-16,0.0,0.0,0.0,0.342,0.309,0.665,0.633,0.0,0.657,0.0,0.0,0.744,0.722,0.03
Aron Baynes,A. Baynes,2016-17,0.0,0.0,0.0,0.519,0.789,0.943,0.463,0.0,0.294,0.0,0.0,0.771,0.353,0.007
Aron Baynes,A. Baynes,2017-18,0.0,0.0,0.0,0.731,0.812,0.973,0.133,0.0,0.213,0.0,0.0,0.396,0.26,0.201
Aron Baynes,A. Baynes,2018-19,0.0,0.0,0.0,0.556,0.82,0.468,0.46,0.0,0.255,0.0,0.0,0.204,0.871,0.931
Aron Baynes,A. Baynes,2019-20,0.0,0.0,0.0,0.168,0.808,0.398,0.448,0.0,0.363,0.149,0.0,0.594,0.961,0.64
Aron Baynes,A. Baynes,2020-21,0.0,0.0,0.0,0.432,0.986,0.14,0.392,0.0,0.101,0.0,0.0,0.08,0.094,0.474
Arron Afflalo,A. Afflalo,2015-16,0.598,0.551,0.333,0.0,0.875,0.451,0.864,0.339,0.754,0.549,0.39,0.0,0.901,0.711
Arron Afflalo,A. Afflalo,2016-17,0.82,0.618,0.24,0.0,0.251,0.237,0.317,0.45,0.883,0.395,0.293,0.0,0.989,0.865
Arron Afflalo,A. Afflalo,2017-18,0.676,0.333,0.399,0.0,0.0,0.295,0.0,0.027,0.0,0.739,0.0,0.0,0.206,0.505
Ashton Hagans,A. Hagans,2023-24,0.902,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.532
Austin Reaves,A. Reaves,2021-22,0.136,0.187,0.807,0.24,0.511,0.604,0.687,0.507,0.523,0.853,0.774,0.882,0.0,0.39
Austin Reaves,A. Reaves,2022-23,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898
Austin Reaves,A. Reaves,2023-24,0.444,0.308,0.419,0.0,0.0,0.0,0.884,0.457,0.908,0.89,0.902,0.721,0.0,0.611
Austin Reaves,A. Reaves,2024-25,0.313,0.815,0.81,0.336,0.51,0.834,0.75,0.436,0.0,0.593,0.776,0.508,0.0,0.942
Austin Rivers,A. Rivers,2015-16,0.245,0.152,0.755,0.0,0.778,0.443,0.675,0.297,0.291,0.98,0.71,0.0,0.0,0.678
Austin Rivers,A. Rivers,2016-17,0.4,0.396,0.298,0.271,0.892,0.28,0.264,0.392,0.094,0.0,0.822,0.0,0.0,0.814
Austin Rivers,A. Rivers,2017-18,0.589,0.842,0.384,0.923,0.454,0.543,0.779,0.261,0.554,0.309,0.576,0.0,0.0,0.501
Austin Rivers,A. Rivers,2018-19,0.523,0.1915,0.8135,0.491,0.45899999999999996,0.764,0.0,0.355,0.0455,0.3155,0.3025,0.0,0.0,0.6125
Austin Rivers,A. Rivers,2019-20,0.31,0.093,0.542,0.836,0.405,0.376,0.0,0.537,0.601,0.0,0.643,0.0,0.0,0.547
Austin Rivers,A. Rivers,2020-21,0.35500000000000004,0.313,0.5175000000000001,0.0,0.0,0.7285,0.0,0.6255,0.0,0.0,0.2775,0.0,0.0,0.40449999999999997
Austin Rivers,A. Rivers,2021-22,0.426,0.72,0.546,0.663,0.707,0.53,0.0,0.055,0.034,0.005,0.11,0.0,0.0,0.909
Austin Rivers,A. Rivers,2022-23,0.155,0.562,0.583,0.0,0.66,0.712,0.0,0.0,0.0,0.0,0.809,0.0,0.0,0.601
Avery Bradley,A. Bradley,2015-16,0.196,0.265,0.587,0.917,0.25,0.603,0.923,0.485,0.918,0.48,0.44,0.0,0.0,0.778
Avery Bradley,A. Bradley,2016-17,0.193,0.697,0.643,0.959,0.298,0.476,0.829,0.383,0.919,0.708,0.61,0.0,0.0,0.86
Avery Bradley,A. Bradley,2017-18,0.487,0.214,0.5835,0.061,0.3905,0.621,0.0775,0.0955,0.354,0.0865,0.261,0.0,0.0,0.4765
Avery Bradley,A. Bradley,2018-19,0.297,0.751,0.6615,0.0,0.39699999999999996,0.349,0.20500000000000002,0.42100000000000004,0.1005,0.556,0.5105,0.0,0.0,0.45499999999999996
Avery Bradley,A. Bradley,2019-20,0.314,0.692,0.758,0.0,0.568,0.935,0.382,0.728,0.67,0.362,0.405,0.986,0.0,0.217
Avery Bradley,A. Bradley,2020-21,0.446,0.1725,0.523,0.0,0.0,0.3845,0.136,0.0565,0.0,0.0,0.003,0.0,0.0,0.6745
Avery Bradley,A. Bradley,2021-22,0.46,0.324,0.461,0.452,0.272,0.232,0.228,0.372,0.65,0.977,0.807,0.183,0.0,0.397
Axel Toupane,A. Toupane,2015-16,0.0,0.746,0.737,0.0,0.192,0.195,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.331
Ayo Dosunmu,A. Dosunmu,2021-22,0.781,0.292,0.391,0.134,0.787,0.701,0.635,0.958,0.491,0.0,0.735,0.0,0.0,0.44
Ayo Dosunmu,A. Dosunmu,2022-23,0.891,0.774,0.723,0.741,0.926,0.242,0.424,0.609,0.673,0.0,0.4,0.0,0.0,0.262
Ayo Dosunmu,A. Dosunmu,2023-24,0.04,0.637,0.0,0.116,0.77,0.285,0.0,0.921,0.372,0.0,0.645,0.0,0.0,0.624
Ayo Dosunmu,A. Dosunmu,2024-25,0.243,0.072,0.512,0.44,0.546,0.0,0.976,0.207,0.669,0.0,0.897,0.0,0.0,0.0
Bam Adebayo,B. Adebayo,2017-18,0.0,0.31,0.233,0.456,0.887,0.517,0.351,0.0,0.286,0.0,0.0,0.343,0.142,0.639
Bam Adebayo,B. Adebayo,2018-19,0.195,0.0,0.929,0.823,0.357,0.461,0.252,0.0,0.422,0.0,0.0,0.62,0.358,0.059
Bam Adebayo,B. Adebayo,2019-20,0.848,0.313,0.434,0.164,0.93,0.402,0.279,0.0,0.398,0.0,0.791,0.668,0.431,0.23
Bam Adebayo,B. Adebayo,2020-21,0.081,0.388,0.902,0.513,0.94,0.629,0.337,0.0,0.418,0.0,0.73,0.849,0.581,0.24
Bam Adebayo,B. Adebayo,2021-22,0.517,0.951,0.018,0.619,0.574,0.532,0.295,0.0,0.226,0.0,0.411,0.525,0.633,0.537
Bam Adebayo,B. Adebayo,2022-23,0.986,0.267,0.918,0.557,0.348,0.231,0.326,0.0,0.558,0.391,0.214,0.525,0.515,0.096
Bam Adebayo,B. Adebayo,2023-24,0.0,0.766,0.741,0.6,0.942,0.893,0.243,0.0,0.535,0.815,0.744,0.375,0.503,0.0
Bam Adebayo,B. Adebayo,2024-25,0.997,0.241,0.201,0.23,0.366,0.62,0.639,0.0,0.596,0.457,0.766,0.323,0.185,0.515
Ben McLemore,B. McLemore,2015-16,0.245,0.726,0.136,0.837,0.043,0.554,0.212,0.826,0.325,0.358,0.066,0.0,0.0,0.306
Ben McLemore,B. McLemore,2016-17,0.219,0.387,0.916,0.0,0.011,0.287,0.675,0.221,0.543,0.233,0.268,0.0,0.0,0.78
Ben McLemore,B. McLemore,2017-18,0.615,0.144,0.394,0.0,0.008,0.153,0.477,0.664,0.419,0.085,0.118,0.0,0.0,0.675
Ben McLemore,B. McLemore,2019-20,0.655,0.441,0.582,0.278,0.42,0.651,0.843,0.004,0.417,0.545,0.0,0.287,0.0,0.951
Ben McLemore,B. McLemore,2020-21,0.3995,0.474,0.47650000000000003,0.0,0.0,0.3825,0.437,0.3445,0.0,0.631,0.41,0.0,0.0,0.634
Ben McLemore,B. McLemore,2021-22,0.773,0.738,0.115,0.0,0.582,0.23,0.94,0.522,0.835,0.215,0.119,0.0,0.0,0.859
Ben Sheppard,B. Sheppard,2023-24,0.128,0.213,0.772,0.0,0.0,0.298,0.445,0.0,0.497,0.0,0.01,0.0,0.0,0.203
Ben Sheppard,B. Sheppard,2024-25,0.336,0.56,0.0,0.032,0.856,0.0,0.787,0.019,0.991,0.965,0.599,0.0,0.0,0.0
Ben Simmons,B. Simmons,2017-18,0.347,0.549,0.524,0.902,0.778,0.88,0.887,0.333,0.603,0.097,0.519,0.0,0.167,0.099
Ben Simmons,B. Simmons,2018-19,0.78,0.427,0.825,0.191,0.122,0.717,0.539,0.105,0.497,0.0,0.821,0.676,0.255,0.542
Ben Simmons,B. Simmons,2019-20,0.519,0.441,0.71,0.0,0.708,0.296,0.616,0.165,0.466,0.0,0.395,0.454,0.394,0.853
Ben Simmons,B. Simmons,2020-21,0.7,0.867,0.569,0.974,0.838,0.731,0.203,0.0,0.784,0.0,0.236,0.147,0.55,0.248
Ben Simmons,B. Simmons,2022-23,0.186,0.085,0.413,0.982,0.196,0.398,0.229,0.0,0.234,0.0,0.0,0.279,0.257,0.076
Ben Simmons,B. Simmons,2023-24,0.0,0.0,0.155,0.0,0.0,0.675,0.797,0.0,0.034,0.0,0.0,0.0,0.0,0.0
Ben Simmons,B. Simmons,2024-25,0.399,0.0,0.7565,0.026,0.1255,0.497,0.024,0.0,0.0075,0.0,0.0595,0.287,0.05,0.2025
Bennedict Mathurin,B. Mathurin,2022-23,0.873,0.648,0.286,0.066,0.136,0.338,0.199,0.571,0.91,0.731,0.455,0.953,0.246,0.247
Bennedict Mathurin,B. Mathurin,2023-24,0.297,0.654,0.0,0.085,0.305,0.293,0.406,0.486,0.529,0.2,0.518,1.0,0.848,0.56
Bennedict Mathurin,B. Mathurin,2024-25,0.753,0.631,0.0,0.602,0.031,0.182,0.544,0.467,0.734,0.879,0.651,0.0,0.0,0.305
Beno Udrih,B. Udrih,2015-16,0.067,0.0,0.262,0.0,0.0,0.1365,0.0,0.057,0.032,0.0,0.3875,0.0,0.0,0.868
Beno Udrih,B. Udrih,2016-17,0.318,0.246,0.184,0.0,0.0,0.146,0.0,0.125,0.435,0.0,0.746,0.0,0.0,0.851
Bilal Coulibaly,B. Coulibaly,2023-24,0.535,0.198,0.0,0.135,0.064,0.592,0.46,0.125,0.0,0.0,0.117,0.294,0.0,0.412
Bilal Coulibaly,B. Coulibaly,2024-25,0.583,0.887,0.723,0.917,0.19,0.807,0.0,0.154,0.13,0.449,0.176,0.468,0.0,0.102
Billy Garrett,B. Garrett,2018-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898,0.0,0.0,0.045
Bismack Biyombo,B. Biyombo,2015-16,0.0,0.469,0.0,0.241,0.827,0.246,0.268,0.0,0.624,0.0,0.0,0.845,0.239,0.0
Bismack Biyombo,B. Biyombo,2016-17,0.0,0.89,0.0,0.408,0.153,0.25,0.203,0.0,0.164,0.0,0.0,0.404,0.479,0.0
Bismack Biyombo,B. Biyombo,2017-18,0.0,0.0,0.0,0.631,0.666,0.21,0.304,0.0,0.258,0.0,0.0,0.14,0.044,0.082
Bismack Biyombo,B. Biyombo,2018-19,0.0,0.0,0.0,0.419,0.496,0.052,0.139,0.0,0.164,0.0,0.0,0.722,0.0,0.0
Bismack Biyombo,B. Biyombo,2019-20,0.0,0.0,0.0,0.782,0.938,0.829,0.365,0.0,0.734,0.0,0.0,0.263,0.764,0.0
Bismack Biyombo,B. Biyombo,2020-21,0.0,0.0,0.0,0.549,0.274,0.177,0.148,0.0,0.219,0.0,0.0,0.433,0.019,0.0
Bismack Biyombo,B. Biyombo,2021-22,0.0,0.0,0.0,0.619,0.063,0.473,0.338,0.0,0.595,0.0,0.0,0.549,0.435,0.0
Bismack Biyombo,B. Biyombo,2022-23,0.0,0.0,0.0,0.077,0.813,0.466,0.146,0.0,0.018,0.0,0.0,0.473,0.042,0.0
Bismack Biyombo,B. Biyombo,2023-24,0.49,0.0,0.132,0.3885,0.381,0.3125,0.0685,0.0,0.12,0.0,0.0,0.0815,0.0,0.0
Blake Griffin,B. Griffin,2015-16,0.0,0.735,0.266,0.231,0.067,0.746,0.969,0.0,0.532,0.407,0.99,0.247,0.516,0.193
Blake Griffin,B. Griffin,2016-17,0.67,0.676,0.411,0.76,0.58,0.609,0.762,0.0,0.588,0.044,0.944,0.44,0.653,0.438
Blake Griffin,B. Griffin,2017-18,0.3765,0.4495,0.5275,0.6625,0.9005000000000001,0.7290000000000001,0.19,0.1825,0.414,0.34650000000000003,0.4535,0.46099999999999997,0.581,0.6755
Blake Griffin,B. Griffin,2018-19,0.919,0.849,0.741,0.671,0.838,0.494,0.642,0.983,0.789,0.631,0.872,0.463,0.495,0.842
Blake Griffin,B. Griffin,2019-20,0.0,0.944,0.0,0.278,0.0,0.265,0.035,0.008,0.112,0.0,0.556,0.101,0.458,0.162
Blake Griffin,B. Griffin,2020-21,0.0,0.202,0.0655,0.7885,0.7949999999999999,0.742,0.3985,0.0,0.3715,0.0,0.4775,0.7115,0.355,0.5565
Blake Griffin,B. Griffin,2021-22,0.0,0.0,0.743,0.207,0.592,0.105,0.119,0.0,0.855,0.0,0.0,0.288,0.42,0.273
Blake Griffin,B. Griffin,2022-23,0.0,0.0,0.95,0.557,0.475,0.035,0.773,0.0,0.265,0.0,0.0,0.699,0.762,0.509
Blake Wesley,B. Wesley,2022-23,0.33,0.252,0.172,0.0,0.0,0.676,0.0,0.258,0.259,0.0,0.012,0.0,0.0,0.094
Blake Wesley,B. Wesley,2023-24,0.622,0.0,0.348,0.0,0.28,0.359,0.0,0.462,0.171,0.0,0.365,0.0,0.0,0.176
Boban Marjanović,B. Marjanović,2018-19,0.0,0.0,0.0,0.5305,0.6950000000000001,0.514,0.523,0.0,0.287,0.0,0.0,0.625,0.735,0.495
Boban Marjanović,B. Marjanović,2019-20,0.0,0.0,0.0,0.152,0.0,0.88,0.982,0.0,0.22,0.0,0.0,0.72,0.618,0.0
Bobby Portis,B. Portis,2015-16,0.0,0.97,0.982,0.68,0.691,0.874,0.545,0.0,0.447,0.0,0.0,0.411,0.345,0.184
Bobby Portis,B. Portis,2016-17,0.993,0.23,0.257,0.371,0.311,0.535,0.283,0.0,0.372,0.0,0.0,0.096,0.413,0.748
Bobby Portis,B. Portis,2017-18,0.873,0.983,0.885,0.275,0.208,0.406,0.13,0.711,0.229,0.771,0.0,0.473,0.667,0.518
Bobby Portis,B. Portis,2018-19,0.0,0.0,0.0,0.5785,0.588,0.754,0.49650000000000005,0.0,0.177,0.0,0.0,0.4175,0.37,0.388
Bobby Portis,B. Portis,2019-20,0.788,0.352,0.912,0.739,0.685,0.198,0.119,0.0,0.47,0.186,0.0,0.3,0.265,0.67
Bobby Portis,B. Portis,2020-21,0.0,0.0,0.612,0.612,0.707,0.41,0.39,0.0,0.542,0.0,0.0,0.508,0.569,0.748
Bobby Portis,B. Portis,2021-22,0.239,0.0,0.002,0.487,0.595,0.938,0.342,0.145,0.646,0.995,0.0,0.482,0.444,0.649
Bobby Portis,B. Portis,2022-23,0.389,0.434,0.773,0.389,0.475,0.633,0.671,0.192,0.412,0.009,0.0,0.67,0.581,0.531
Bobby Portis,B. Portis,2023-24,0.304,0.846,0.0,0.888,0.781,0.531,0.483,0.0,0.68,0.0,0.0,0.633,0.444,0.632
Bobby Portis,B. Portis,2024-25,0.696,0.895,0.243,0.967,0.71,0.0,0.173,0.0,0.929,0.0,0.0,0.758,0.354,0.0
Bogdan Bogdanović,B. Bogdanović,2017-18,0.104,0.23,0.799,0.098,0.404,0.419,0.521,0.51,0.541,0.245,0.564,0.0,0.961,0.88
Bogdan Bogdanović,B. Bogdanović,2018-19,0.838,0.475,0.608,0.0,0.713,0.58,0.712,0.615,0.744,0.342,0.534,0.0,0.814,0.802
Bogdan Bogdanović,B. Bogdanović,2019-20,0.61,0.203,0.922,0.224,0.971,0.457,0.811,0.65,0.518,0.734,0.579,0.0,0.216,0.655
Bogdan Bogdanović,B. Bogdanović,2020-21,0.532,0.9,0.557,0.044,0.838,0.272,0.0,0.887,0.58,0.798,0.83,0.86,0.0,0.929
Bogdan Bogdanović,B. Bogdanović,2021-22,0.293,0.183,0.327,0.181,0.601,0.461,0.0,0.841,0.728,0.251,0.464,0.023,0.118,0.886
Bogdan Bogdanović,B. Bogdanović,2022-23,0.441,0.57,0.569,0.557,0.938,0.527,0.0,0.957,0.227,0.515,0.554,0.302,0.0,0.748
Bogdan Bogdanović,B. Bogdanović,2023-24,0.532,0.956,0.766,0.575,0.984,0.118,0.068,0.414,0.471,0.43,0.941,0.861,0.0,0.637
Bogdan Bogdanović,B. Bogdanović,2024-25,0.0235,0.402,0.4605,0.8919999999999999,0.0,0.2725,0.0,0.635,0.184,0.17350000000000002,0.764,0.4675,0.0,0.46099999999999997
Bojan Bogdanović,B. Bogdanović,2015-16,0.388,0.304,0.142,0.342,0.089,0.49,0.13,0.464,0.733,0.341,0.479,0.0,0.251,0.683
Bojan Bogdanović,B. Bogdanović,2016-17,0.5875,0.8795,0.23399999999999999,0.0,0.707,0.198,0.3285,0.479,0.843,0.6305,0.8180000000000001,0.0,0.4125,0.42
Bol Bol,B. Bol,2019-20,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062
Bol Bol,B. Bol,2022-23,0.873,0.527,0.057,0.472,0.66,0.831,0.961,0.05,0.701,0.151,0.246,0.464,0.0,0.123
Bol Bol,B. Bol,2023-24,0.0,0.0,0.307,0.0,0.0,0.838,0.91,0.0,0.0,0.0,0.0,0.992,0.0,0.741
Bol Bol,B. Bol,2024-25,0.0,0.0,0.016,0.0,0.0,0.757,0.983,0.0,0.0,0.0,0.0,0.882,0.0,0.302
Bones Hyland,B. Hyland,2021-22,0.926,0.546,0.84,0.134,0.155,0.759,0.987,0.616,0.718,0.863,0.455,0.0,0.0,0.651
Bones Hyland,B. Hyland,2022-23,0.3575,0.0135,0.8485,0.0165,0.05,0.1865,0.103,0.1055,0.0945,0.211,0.611,0.0,0.0,0.7695
Bones Hyland,B. Hyland,2023-24,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.014,0.185,0.0,0.678,0.0,0.0,0.0
Bones Hyland,B. Hyland,2024-25,0.872,0.0,0.141,0.0,0.0,0.954,0.0,0.163,0.734,0.0,0.849,0.0,0.0,0.737
Bonzie Colson,B. Colson,2018-19,0.0,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
Boris Diaw,B. Diaw,2015-16,0.83,0.322,0.218,0.637,0.314,0.725,0.305,0.0,0.213,0.0,0.0,0.196,0.919,0.545
Boris Diaw,B. Diaw,2016-17,0.318,0.797,0.621,0.121,0.22,0.807,0.091,0.0,0.067,0.0,0.261,0.037,0.316,0.241
Brad Wanamaker,B. Wanamaker,2019-20,0.644,0.514,0.549,0.937,0.721,0.449,0.828,0.216,0.253,0.635,0.389,0.0,0.0,0.635
Brad Wanamaker,B. Wanamaker,2020-21,0.154,0.132,0.345,0.0,0.3785,0.401,0.0,0.0285,0.143,0.0,0.2575,0.0,0.0,0.2515
