GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SeasonYear,Player1,Player2,Player3,Player4,Player5
Lineups,-203915-203939-1627827-1628973-1629029-,S. Dinwiddie - D. Powell - D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,7,5,2,0.714,47.0,112.8,109.2,127.2,120.4,-14.4,-11.2,0.645,1.67,17.4,0.205,0.739,0.494,0.138,0.55,0.599,88.1,92.0,76.67,87,0.443,612,397,13953,6222,320,6816,11420,10101,6595,3599,6750,7952,8118,9225,10532,6629,6604,14801,9231,2021-22,S. Dinwiddie,D. Powell,D. Finney-Smith,J. Brunson,L. Doncic
Lineups,-203493-203939-204001-1627827-1629029-,R. Bullock - D. Powell - K. Porzingis - D. Finney-Smith - L. Doncic,1610612742,DAL,5,3,2,0.6,46.0,119.5,120.2,89.2,88.3,30.3,31.9,0.628,1.93,20.3,0.273,0.818,0.576,0.149,0.607,0.624,97.6,97.77,81.47,94,0.641,1120,956,13953,6953,322,5243,6242,4622,6742,3363,4597,6484,6213,4976,11199,5294,5932,12590,5384,2021-22,R. Bullock,D. Powell,K. Porzingis,D. Finney-Smith,L. Doncic
Lineups,-203493-203915-1627827-1628467-1629029-,R. Bullock - S. Dinwiddie - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,9,6,3,0.667,45.0,116.5,106.7,115.3,116.2,1.2,-9.5,0.559,1.9,13.9,0.265,0.792,0.539,0.095,0.545,0.588,103.7,107.95,89.96,105,0.513,376,288,15870,6286,329,7118,10696,9908,7780,3381,9231,6621,6846,5980,8686,6787,6876,7480,7715,2021-22,R. Bullock,S. Dinwiddie,D. Finney-Smith,M. Kleber,L. Doncic
Lineups,-203915-1627827-1628467-1628973-1629029-,S. Dinwiddie - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,8,5,3,0.625,38.0,119.0,115.8,93.0,88.2,26.0,27.6,0.516,1.78,16.7,0.133,0.634,0.423,0.118,0.625,0.648,92.1,95.89,79.91,76,0.647,464,397,15870,6907,426,5963,6220,4896,8077,3480,6929,9235,10440,10920,9681,4732,5252,13486,5292,2021-22,S. Dinwiddie,D. Finney-Smith,M. Kleber,J. Brunson,L. Doncic
Lineups,-203493-203939-1627827-1628467-1629029-,R. Bullock - D. Powell - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,13,6,7,0.462,36.0,107.6,105.6,111.1,108.0,-3.5,-2.4,0.5,1.08,13.8,0.278,0.821,0.56,0.169,0.516,0.562,95.5,97.77,81.47,71,0.433,161,288,17218,8984,464,7215,9720,9308,8093,4719,9236,6446,6210,5460,12224,7242,7759,12591,9406,2021-22,R. Bullock,D. Powell,D. Finney-Smith,M. Kleber,L. Doncic
Lineups,-203493-203915-203939-1627827-1629029-,R. Bullock - S. Dinwiddie - D. Powell - D. Finney-Smith - L. Doncic,1610612742,DAL,10,6,4,0.6,35.0,116.5,117.9,120.1,123.1,-3.6,-5.2,0.538,2.0,15.6,0.303,0.743,0.529,0.104,0.517,0.591,92.4,90.75,75.62,67,0.473,295,288,16599,6953,482,5652,11623,9518,7968,2231,8053,6024,8093,6182,9072,7226,6816,15140,8638,2021-22,R. Bullock,S. Dinwiddie,D. Powell,D. Finney-Smith,L. Doncic
Lineups,-203493-203915-203939-1629029-1630182-,R. Bullock - S. Dinwiddie - D. Powell - L. Doncic - J. Green,1610612742,DAL,5,5,0,1.0,34.0,112.8,119.7,103.0,101.4,9.7,18.3,0.5,1.67,15.5,0.297,0.828,0.53,0.127,0.531,0.579,104.2,101.89,84.91,71,0.542,1120,397,1,1,513,5509,9220,5761,8093,3599,8073,6118,6176,6178,10206,7046,7166,10444,7148,2021-22,R. Bullock,S. Dinwiddie,D. Powell,L. Doncic,J. Green
Lineups,-203501-1627827-1628467-1628973-1629029-,T. Hardaway Jr. - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,10,6,4,0.6,34.0,118.9,114.7,141.1,139.1,-22.2,-24.4,0.379,3.67,13.1,0.139,0.516,0.313,0.044,0.575,0.586,95.3,97.68,81.4,68,0.349,295,288,16599,6953,515,6077,13384,11239,10607,780,9502,9218,11421,13514,7359,6048,6919,12622,10812,2021-22,T. Hardaway Jr.,D. Finney-Smith,M. Kleber,J. Brunson,L. Doncic
Lineups,-203501-203939-1627827-1628467-1629029-,T. Hardaway Jr. - D. Powell - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,11,6,5,0.545,31.0,127.6,119.3,117.4,120.7,10.3,-1.4,0.667,2.0,19.3,0.357,0.613,0.492,0.14,0.59,0.615,86.9,88.46,73.72,57,0.486,228,288,16937,7196,565,5527,11425,9262,5427,2231,5772,4487,10637,9245,10585,5727,6090,15654,8417,2021-22,T. Hardaway Jr.,D. Powell,D. Finney-Smith,M. Kleber,L. Doncic
Lineups,-203939-1627827-1628973-1629029-1630182-,D. Powell - D. Finney-Smith - J. Brunson - L. Doncic - J. Green,1610612742,DAL,10,7,3,0.7,29.0,125.9,116.7,104.0,103.3,21.9,13.3,0.56,1.56,17.9,0.19,0.593,0.417,0.15,0.67,0.692,97.0,100.99,84.16,60,0.545,295,212,15870,6259,641,5728,9319,6263,7771,3814,6498,8505,11022,10959,11214,3786,4319,10893,7105,2021-22,D. Powell,D. Finney-Smith,J. Brunson,L. Doncic,J. Green
Lineups,-202722-203915-1628467-1629029-1630182-,D. Bertans - S. Dinwiddie - M. Kleber - L. Doncic - J. Green,1610612742,DAL,9,6,3,0.667,27.0,80.9,76.7,89.8,88.3,-8.8,-11.7,0.647,1.0,14.1,0.219,0.647,0.439,0.183,0.444,0.461,102.6,106.29,88.57,60,0.405,376,288,15870,6286,691,11426,6243,10126,6573,4735,9196,7844,10296,10426,12567,9874,10893,8216,9901,2021-22,D. Bertans,S. Dinwiddie,M. Kleber,L. Doncic,J. Green
Lineups,-203493-203501-204001-1629029-1630182-,R. Bullock - T. Hardaway Jr. - K. Porzingis - L. Doncic - J. Green,1610612742,DAL,4,3,1,0.75,20.0,92.1,88.6,76.6,72.3,15.5,16.3,0.6,1.0,10.9,0.217,0.72,0.479,0.136,0.359,0.483,103.2,108.27,90.23,44,0.64,1571,956,5744,5984,1052,10279,4642,6021,6993,4735,10613,7852,8364,9428,10477,11425,10564,7320,5417,2021-22,R. Bullock,T. Hardaway Jr.,K. Porzingis,L. Doncic,J. Green
Lineups,-203501-204001-1627827-1628467-1629029-,T. Hardaway Jr. - K. Porzingis - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,4,3,1,0.75,20.0,115.5,112.8,91.6,97.4,24.0,15.5,0.688,2.75,20.4,0.211,0.824,0.5,0.103,0.588,0.593,96.2,94.37,78.64,39,0.568,1571,956,5744,5984,1083,6350,6996,6073,5360,1633,4579,7911,6187,6616,9037,5740,6760,14030,6642,2021-22,T. Hardaway Jr.,K. Porzingis,D. Finney-Smith,M. Kleber,L. Doncic
Lineups,-203501-204001-1626161-1627827-1629029-,T. Hardaway Jr. - K. Porzingis - W. Cauley-Stein - D. Finney-Smith - L. Doncic,1610612742,DAL,2,1,1,0.5,20.0,105.5,110.0,116.7,120.5,-11.2,-10.5,0.438,1.75,13.0,0.292,0.667,0.452,0.1,0.474,0.503,99.1,95.52,79.6,40,0.385,3707,3401,5744,7220,1075,6714,11423,10040,10161,3492,9550,6167,9012,10054,8760,9448,9351,13591,10262,2021-22,T. Hardaway Jr.,K. Porzingis,W. Cauley-Stein,D. Finney-Smith,L. Doncic
Lineups,-203493-1627737-1627827-1628973-1629029-,R. Bullock - M. Chriss - D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,8,6,2,0.75,18.0,144.1,133.3,105.4,102.6,38.7,30.8,0.684,6.5,24.5,0.25,0.667,0.452,0.056,0.676,0.68,94.7,99.63,83.03,36,0.625,464,288,13953,5984,1188,3584,9269,4678,5383,140,3220,6707,9012,10060,7499,3757,4547,11627,5640,2021-22,R. Bullock,M. Chriss,D. Finney-Smith,J. Brunson,L. Doncic
Lineups,-203915-1627827-1628467-1629029-1630182-,S. Dinwiddie - D. Finney-Smith - M. Kleber - L. Doncic - J. Green,1610612742,DAL,8,5,3,0.625,18.0,99.6,90.0,133.7,124.3,-34.2,-34.3,0.3,0.5,5.9,0.364,0.813,0.553,0.15,0.387,0.484,93.6,102.19,85.16,40,0.266,464,397,15870,6907,1185,10117,11706,12196,11358,7224,11661,4405,6291,5695,11214,11015,10555,10289,11937,2021-22,S. Dinwiddie,D. Finney-Smith,M. Kleber,L. Doncic,J. Green
Lineups,-203493-1626161-1627827-1628973-1629029-,R. Bullock - W. Cauley-Stein - D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,5,4,1,0.8,16.0,143.8,144.1,101.0,94.7,42.8,49.4,0.474,1.8,20.5,0.111,0.733,0.5,0.147,0.796,0.814,103.1,106.45,88.71,34,0.649,1120,591,5744,5853,1355,2924,6843,3504,10022,3453,4563,9409,8167,6616,11157,2286,2432,8148,5261,2021-22,R. Bullock,W. Cauley-Stein,D. Finney-Smith,J. Brunson,L. Doncic
Lineups,-203493-203939-1627827-1629029-1630182-,R. Bullock - D. Powell - D. Finney-Smith - L. Doncic - J. Green,1610612742,DAL,6,4,2,0.667,15.0,104.2,96.9,98.0,88.9,6.1,8.0,0.667,2.0,16.7,0.4,0.632,0.513,0.125,0.453,0.459,97.6,106.32,88.6,32,0.451,822,591,13953,6286,1460,9640,6263,6809,5427,2231,6929,3769,10446,6533,9775,9764,10942,8200,9041,2021-22,R. Bullock,D. Powell,D. Finney-Smith,L. Doncic,J. Green
Lineups,-203493-204001-1627827-1628973-1629029-,R. Bullock - K. Porzingis - D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,5,5,0,1.0,15.0,124.1,131.3,110.5,113.3,13.6,17.9,0.714,3.33,22.2,0.214,0.857,0.536,0.094,0.607,0.639,104.6,100.36,83.63,32,0.578,1120,397,1,1,1539,4090,10362,5789,5041,886,3705,7873,5636,6087,8658,5294,5479,11236,6455,2021-22,R. Bullock,K. Porzingis,D. Finney-Smith,J. Brunson,L. Doncic
Lineups,-203493-203915-1627827-1628973-1629029-,R. Bullock - S. Dinwiddie - D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,7,5,2,0.714,15.0,146.6,129.0,116.5,123.3,30.1,5.7,0.5,3.0,15.0,0.273,0.524,0.438,0.065,0.652,0.707,92.8,95.88,79.9,31,0.6,612,397,13953,6222,1472,4250,11669,6983,8093,947,8344,6484,11413,10433,7695,4365,3938,13488,6007,2021-22,R. Bullock,S. Dinwiddie,D. Finney-Smith,J. Brunson,L. Doncic
Lineups,-203493-203501-204001-1627827-1629029-,R. Bullock - T. Hardaway Jr. - K. Porzingis - D. Finney-Smith - L. Doncic,1610612742,DAL,6,2,4,0.333,15.0,113.8,109.7,57.6,48.5,56.2,61.2,0.5,3.5,17.5,0.143,0.667,0.438,0.065,0.589,0.589,95.0,105.46,87.88,31,0.821,822,1646,16599,9264,1580,6784,2744,2684,8093,805,6725,9041,9012,10433,7695,5730,6874,8568,3300,2021-22,R. Bullock,T. Hardaway Jr.,K. Porzingis,D. Finney-Smith,L. Doncic
Lineups,-203493-203501-204001-1628973-1629029-,R. Bullock - T. Hardaway Jr. - K. Porzingis - J. Brunson - L. Doncic,1610612742,DAL,3,2,1,0.667,15.0,132.1,132.1,100.9,92.9,31.2,39.3,0.625,3.33,22.7,0.429,0.846,0.63,0.107,0.617,0.617,88.7,92.38,76.98,28,0.647,2316,1646,5744,6286,1583,4065,6683,4005,6746,886,3614,3530,5837,3744,9137,5136,6069,14689,5323,2021-22,R. Bullock,T. Hardaway Jr.,K. Porzingis,J. Brunson,L. Doncic
Lineups,-203493-203501-1627737-1629029-1630182-,R. Bullock - T. Hardaway Jr. - M. Chriss - L. Doncic - J. Green,1610612742,DAL,4,3,1,0.75,15.0,111.6,103.4,88.4,86.7,23.2,16.8,0.667,1.6,20.5,0.2,0.778,0.571,0.172,0.659,0.656,92.1,96.51,80.43,29,0.621,1571,956,5744,5984,1563,7387,6011,5859,5427,3745,4540,7956,6959,4992,12253,4295,5102,13111,5735,2021-22,R. Bullock,T. Hardaway Jr.,M. Chriss,L. Doncic,J. Green
Lineups,-203504-1627827-1628467-1629029-1630182-,T. Burke - D. Finney-Smith - M. Kleber - L. Doncic - J. Green,1610612742,DAL,4,3,1,0.75,15.0,117.1,111.8,135.1,134.4,-17.9,-22.6,0.375,0.86,14.0,0.273,0.688,0.519,0.206,0.685,0.692,103.9,106.71,88.93,34,0.401,1571,956,5744,5984,1535,6492,13143,11128,10608,6778,9215,6484,8894,6440,13518,3682,4316,7945,9948,2021-22,T. Burke,D. Finney-Smith,M. Kleber,L. Doncic,J. Green
Lineups,-203493-1627737-1627827-1629029-1630182-,R. Bullock - M. Chriss - D. Finney-Smith - L. Doncic - J. Green,1610612742,DAL,4,2,2,0.5,14.0,148.3,141.4,112.1,103.4,36.2,37.9,0.813,4.33,28.3,0.333,0.692,0.52,0.103,0.692,0.716,93.9,100.14,83.45,29,0.682,1571,1646,13953,7220,1681,3079,9330,4061,3981,472,1799,4591,8829,6412,9048,3570,3806,11361,4706,2021-22,R. Bullock,M. Chriss,D. Finney-Smith,L. Doncic,J. Green
Lineups,-203939-204001-1627827-1628973-1629029-,D. Powell - K. Porzingis - D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,6,4,2,0.667,13.0,59.4,50.0,94.1,96.3,-34.7,-46.3,0.167,0.14,2.9,0.438,0.667,0.536,0.269,0.3,0.311,89.6,95.88,79.9,26,-0.079,822,591,13953,6286,1776,13384,6931,12833,11751,8057,11788,3507,9012,6087,14834,12465,13407,13490,15236,2021-22,D. Powell,K. Porzingis,D. Finney-Smith,J. Brunson,L. Doncic
Lineups,-203501-1626161-1627827-1628973-1629029-,T. Hardaway Jr. - W. Cauley-Stein - D. Finney-Smith - J. Brunson - L. Doncic,1610612742,DAL,4,2,2,0.5,13.0,131.6,130.0,110.0,103.2,21.5,26.8,0.5,1.75,16.7,0.385,0.933,0.679,0.133,0.611,0.658,111.6,115.88,96.57,30,0.613,1571,1646,13953,7220,1874,4144,9315,4959,8093,3492,6929,4195,5228,2498,10340,5192,5050,4758,5867,2021-22,T. Hardaway Jr.,W. Cauley-Stein,D. Finney-Smith,J. Brunson,L. Doncic
Lineups,-203493-203501-203915-1626174-1629029-,R. Bullock - T. Hardaway Jr. - S. Dinwiddie - C. Wood - L. Doncic,1610612742,DAL,12,9,3,0.75,198.0,113.4,114.0,116.3,117.5,-2.9,-3.5,0.56,2.74,18.6,0.122,0.711,0.43,0.088,0.57,0.593,93.9,93.24,77.7,385,0.48,214,111,15229,5692,43,6506,10125,9022,7594,1634,6152,9114,8106,10100,7952,6486,7124,14144,8199,2022-23,R. Bullock,T. Hardaway Jr.,S. Dinwiddie,C. Wood,L. Doncic
Lineups,-203501-203915-203939-1627827-1629029-,T. Hardaway Jr. - S. Dinwiddie - D. Powell - D. Finney-Smith - L. Doncic,1610612742,DAL,18,11,7,0.611,171.0,126.0,126.4,121.1,121.5,4.9,4.9,0.577,2.2,18.6,0.293,0.735,0.508,0.119,0.617,0.633,97.2,96.83,80.69,345,0.5,79,74,16565,6720,50,4724,10670,6739,7341,2111,6137,6002,7660,6334,9118,5373,5958,12894,7500,2022-23,T. Hardaway Jr.,S. Dinwiddie,D. Powell,D. Finney-Smith,L. Doncic
Lineups,-203493-203915-203939-1627827-1629029-,R. Bullock - S. Dinwiddie - D. Powell - D. Finney-Smith - L. Doncic,1610612742,DAL,15,7,8,0.467,162.0,115.1,115.6,106.4,106.6,8.7,9.0,0.541,1.85,16.8,0.231,0.678,0.449,0.121,0.575,0.596,95.5,95.2,79.34,321,0.523,125,192,16639,8778,56,6224,8670,6344,7792,3384,6960,7461,8441,9726,9184,6284,7035,13539,7190,2022-23,R. Bullock,S. Dinwiddie,D. Powell,D. Finney-Smith,L. Doncic
Lineups,-202681-203493-203939-1629029-1630182-,K. Irving - R. Bullock - D. Powell - L. Doncic - J. Green,1610612742,DAL,9,3,6,0.333,90.0,119.9,120.5,118.7,116.6,1.2,3.9,0.476,2.05,16.2,0.145,0.764,0.432,0.1,0.602,0.64,101.7,102.36,85.3,190,0.472,402,1012,16478,9071,125,5474,9902,6810,9961,2165,7888,8800,6777,10094,8247,5581,5858,10315,8331,2022-23,K. Irving,R. Bullock,D. Powell,L. Doncic,J. Green
Lineups,-202681-203493-203501-203939-1629029-,K. Irving - R. Bullock - T. Hardaway Jr. - D. Powell - L. Doncic,1610612742,DAL,10,4,6,0.4,73.0,133.6,132.2,115.4,117.6,18.2,14.6,0.52,2.44,19.7,0.169,0.773,0.507,0.107,0.699,0.706,100.2,99.77,83.14,149,0.534,322,642,16478,8891,175,4254,10130,5792,7927,1910,5700,8444,6676,6336,8629,3756,4203,11589,6980,2022-23,K. Irving,R. Bullock,T. Hardaway Jr.,D. Powell,L. Doncic
Lineups,-201580-203493-203915-1627827-1629029-,J. McGee - R. Bullock - S. Dinwiddie - D. Finney-Smith - L. Doncic,1610612742,DAL,9,6,3,0.667,67.0,104.0,101.4,111.3,112.1,-7.3,-10.7,0.386,1.57,12.6,0.191,0.705,0.434,0.101,0.504,0.528,98.6,99.47,82.89,139,0.444,402,280,15229,6054,192,7715,9365,9644,10567,3778,9584,8301,8154,10074,8483,7559,8911,11741,8895,2022-23,J. McGee,R. Bullock,S. Dinwiddie,D. Finney-Smith,L. Doncic
Lineups,-203493-203915-1626174-1627827-1629029-,R. Bullock - S. Dinwiddie - C. Wood - D. Finney-Smith - L. Doncic,1610612742,DAL,14,7,7,0.5,61.0,100.6,98.4,130.8,127.8,-30.2,-29.4,0.614,1.23,15.8,0.262,0.727,0.45,0.173,0.5,0.538,96.7,98.92,82.43,127,0.336,148,192,16565,7037,212,9790,11480,11264,6753,4607,8008,6492,7719,9725,11652,7560,8627,12026,10623,2022-23,R. Bullock,S. Dinwiddie,C. Wood,D. Finney-Smith,L. Doncic
Lineups,-203501-1626174-1628467-1629029-1630182-,T. Hardaway Jr. - C. Wood - M. Kleber - L. Doncic - J. Green,1610612742,DAL,14,10,4,0.714,57.0,131.0,130.2,111.4,108.9,19.5,21.4,0.483,2.42,16.9,0.292,0.627,0.477,0.093,0.663,0.698,104.5,106.03,88.36,129,0.631,148,94,15955,5967,241,4354,8926,5180,9939,1919,6950,6009,9832,9088,8137,4579,4371,8490,5209,2022-23,T. Hardaway Jr.,C. Wood,M. Kleber,L. Doncic,J. Green
Lineups,-202681-203493-203501-1628467-1629029-,K. Irving - R. Bullock - T. Hardaway Jr. - M. Kleber - L. Doncic,1610612742,DAL,7,2,5,0.286,49.0,116.5,114.3,121.3,117.0,-4.8,-2.7,0.561,2.3,18.1,0.133,0.789,0.434,0.102,0.576,0.614,94.2,96.88,80.73,98,0.428,658,1769,16299,9632,291,6320,10093,8971,7590,2020,6519,8989,6469,10077,8491,6275,6558,12878,9202,2022-23,K. Irving,R. Bullock,T. Hardaway Jr.,M. Kleber,L. Doncic
Lineups,-203493-203915-1627827-1628467-1629029-,R. Bullock - S. Dinwiddie - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,12,6,6,0.5,47.0,97.5,94.1,125.8,125.8,-28.3,-31.7,0.5,1.07,12.7,0.224,0.735,0.434,0.149,0.493,0.543,97.9,99.7,83.08,101,0.312,214,280,16478,7037,310,10003,11332,11417,7950,4769,9576,7549,7662,10077,10607,9456,8524,11612,11104,2022-23,R. Bullock,S. Dinwiddie,D. Finney-Smith,M. Kleber,L. Doncic
Lineups,-203501-203915-203939-1626174-1629029-,T. Hardaway Jr. - S. Dinwiddie - D. Powell - C. Wood - L. Doncic,1610612742,DAL,6,4,2,0.667,41.0,134.3,138.6,110.4,110.8,23.9,27.7,0.553,1.75,18.1,0.364,0.756,0.59,0.145,0.662,0.704,99.0,97.23,81.02,83,0.649,868,642,13349,6054,365,3469,9175,4694,7704,3465,6520,4315,6819,4544,10534,4585,4227,12743,4943,2022-23,T. Hardaway Jr.,S. Dinwiddie,D. Powell,C. Wood,L. Doncic
Lineups,-203501-1626174-1627827-1628467-1629029-,T. Hardaway Jr. - C. Wood - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,11,7,4,0.636,40.0,111.5,105.0,111.6,107.1,-0.1,-2.1,0.484,1.67,14.6,0.211,0.791,0.519,0.113,0.53,0.565,94.2,99.09,82.58,80,0.483,258,192,15955,6664,377,7526,8713,8939,9935,3558,8584,7759,6463,6199,8955,7295,7964,11960,8142,2022-23,T. Hardaway Jr.,C. Wood,D. Finney-Smith,M. Kleber,L. Doncic
Lineups,-203493-1626174-1628467-1629029-1630182-,R. Bullock - C. Wood - M. Kleber - L. Doncic - J. Green,1610612742,DAL,8,4,4,0.5,38.0,118.9,115.9,101.9,96.6,17.1,19.3,0.412,1.0,12.6,0.237,0.725,0.487,0.159,0.621,0.648,107.6,111.97,93.31,88,0.546,518,642,15955,7037,405,6196,6213,5386,10308,4778,9586,7419,7790,8900,10938,5329,5599,5979,6729,2022-23,R. Bullock,C. Wood,M. Kleber,L. Doncic,J. Green
Lineups,-203501-1626174-1627827-1629029-1630182-,T. Hardaway Jr. - C. Wood - D. Finney-Smith - L. Doncic - J. Green,1610612742,DAL,8,4,4,0.5,35.0,133.9,129.7,87.3,86.3,46.7,43.4,0.529,3.0,17.8,0.31,0.791,0.597,0.081,0.621,0.67,99.7,101.82,84.85,74,0.742,518,642,15955,7037,452,4429,5388,3521,7874,975,6608,5777,6463,4496,7711,5331,4960,10592,3756,2022-23,T. Hardaway Jr.,C. Wood,D. Finney-Smith,L. Doncic,J. Green
Lineups,-203501-203915-1626174-1627827-1629029-,T. Hardaway Jr. - S. Dinwiddie - C. Wood - D. Finney-Smith - L. Doncic,1610612742,DAL,16,9,7,0.563,34.0,111.5,115.2,125.9,120.9,-14.4,-5.7,0.419,1.63,14.0,0.412,0.643,0.516,0.121,0.523,0.542,94.3,94.6,78.83,66,0.444,104,111,16565,6970,467,6277,10614,9203,10280,3725,9218,3656,9703,6235,9169,7411,8555,13766,8896,2022-23,T. Hardaway Jr.,S. Dinwiddie,C. Wood,D. Finney-Smith,L. Doncic
Lineups,-202681-203200-203493-203939-1629029-,K. Irving - J. Holiday - R. Bullock - D. Powell - L. Doncic,1610612742,DAL,4,2,2,0.5,30.0,107.8,111.1,111.6,116.7,-3.8,-5.6,0.609,1.27,16.3,0.281,0.622,0.464,0.175,0.528,0.575,102.0,98.29,81.91,63,0.477,1668,1769,13349,7037,556,6832,9903,9189,6781,4503,7858,6277,9980,9352,11684,7324,7641,12281,8256,2022-23,K. Irving,J. Holiday,R. Bullock,D. Powell,L. Doncic
Lineups,-203493-203501-203939-1629029-1630182-,R. Bullock - T. Hardaway Jr. - D. Powell - L. Doncic - J. Green,1610612742,DAL,11,3,8,0.273,30.0,130.1,126.1,98.2,100.0,31.9,26.1,0.414,1.5,14.1,0.182,0.786,0.52,0.116,0.67,0.703,105.8,106.58,88.81,69,0.68,258,1012,16639,9666,558,4740,6278,4796,10306,3821,9204,8345,6489,6170,9017,4019,4247,8271,4441,2022-23,R. Bullock,T. Hardaway Jr.,D. Powell,L. Doncic,J. Green
Lineups,-203493-203501-203915-203939-1629029-,R. Bullock - T. Hardaway Jr. - S. Dinwiddie - D. Powell - L. Doncic,1610612742,DAL,10,8,2,0.8,30.0,134.4,128.8,104.2,98.6,30.2,30.2,0.556,1.88,17.6,0.174,0.829,0.569,0.121,0.704,0.73,103.5,108.72,90.6,66,0.616,322,143,13349,5585,549,4464,6269,4506,7598,3365,6631,8430,5830,5096,9169,3543,3790,7235,5420,2022-23,R. Bullock,T. Hardaway Jr.,S. Dinwiddie,D. Powell,L. Doncic
Lineups,-203501-203915-1626174-1628373-1629029-,T. Hardaway Jr. - S. Dinwiddie - C. Wood - F. Ntilikina - L. Doncic,1610612742,DAL,6,5,1,0.833,30.0,127.4,131.1,124.9,121.7,2.5,9.5,0.481,1.63,16.0,0.259,0.741,0.5,0.131,0.67,0.68,97.6,97.43,81.19,61,0.502,868,426,5483,5530,565,4308,10672,6310,9943,3725,7939,6506,7612,6369,9725,4019,4757,12660,7490,2022-23,T. Hardaway Jr.,S. Dinwiddie,C. Wood,F. Ntilikina,L. Doncic
Lineups,-202681-203501-203939-1629029-1630182-,K. Irving - T. Hardaway Jr. - D. Powell - L. Doncic - J. Green,1610612742,DAL,6,2,4,0.333,27.0,110.5,114.0,90.0,91.1,20.4,23.0,0.667,1.6,21.1,0.143,0.677,0.462,0.175,0.633,0.652,103.9,101.64,84.7,57,0.657,868,1769,15955,9071,648,6504,5823,5090,5206,3739,4407,8801,8442,9372,11692,4948,5519,10709,4851,2022-23,K. Irving,T. Hardaway Jr.,D. Powell,L. Doncic,J. Green
Lineups,-203493-203501-1626174-1627827-1629029-,R. Bullock - T. Hardaway Jr. - C. Wood - D. Finney-Smith - L. Doncic,1610612742,DAL,11,6,5,0.545,23.0,117.9,116.3,123.6,115.7,-5.8,0.6,0.389,0.88,11.1,0.318,0.778,0.525,0.163,0.583,0.642,98.8,102.8,85.67,49,0.392,258,280,16299,7006,790,6182,9854,7027,10564,6749,10221,5717,6543,6087,10996,6028,5825,10180,9858,2022-23,R. Bullock,T. Hardaway Jr.,C. Wood,D. Finney-Smith,L. Doncic
Lineups,-203493-203501-1626174-1628467-1629029-,R. Bullock - T. Hardaway Jr. - C. Wood - M. Kleber - L. Doncic,1610612742,DAL,7,4,3,0.571,23.0,113.9,115.7,117.9,123.1,-4.0,-7.4,0.526,1.0,15.6,0.176,0.731,0.512,0.196,0.667,0.706,109.3,106.09,88.41,51,0.467,658,642,15229,6909,792,6217,10806,9334,7891,4778,8094,8412,7700,6304,12109,4022,4210,8471,8408,2022-23,R. Bullock,T. Hardaway Jr.,C. Wood,M. Kleber,L. Doncic
Lineups,-203501-203915-1627827-1628467-1629029-,T. Hardaway Jr. - S. Dinwiddie - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,7,4,3,0.571,21.0,111.1,104.5,116.4,112.2,-5.3,-7.6,0.588,1.43,16.9,0.286,0.722,0.487,0.159,0.586,0.584,94.2,98.93,82.44,44,0.461,658,642,15229,6909,960,7566,9366,9352,7241,4229,6926,6035,7803,8900,10938,6016,7328,12025,8563,2022-23,T. Hardaway Jr.,S. Dinwiddie,D. Finney-Smith,M. Kleber,L. Doncic
Lineups,-203493-203501-1627827-1628467-1629029-,R. Bullock - T. Hardaway Jr. - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,10,5,5,0.5,20.0,131.2,125.6,123.6,120.0,7.6,5.6,0.588,1.67,17.5,0.235,0.5,0.385,0.14,0.694,0.727,96.3,99.92,83.27,43,0.518,322,426,16299,7037,1005,4766,10335,6670,7241,3558,6758,7424,10842,11372,9970,3775,3886,11523,7270,2022-23,R. Bullock,T. Hardaway Jr.,D. Finney-Smith,M. Kleber,L. Doncic
