GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SeasonYear,Player1,Player2,Player3,Player4,Player5
Lineups,-2544-201580-1628366-1628398-1628404-,L. James - J. McGee - L. Ball - K. Kuzma - J. Hart,1610612747,LAL,13,7,6,0.538,133.0,111.9,111.9,97.9,97.0,14.0,14.9,0.611,2.0,19.8,0.237,0.742,0.507,0.136,0.57,0.587,105.9,106.43,88.69,295,0.587,255,305,14447,5911,82,5214,5986,5031,5754,1799,4596,6382,6890,5446,8949,4992,5631,7899,5159,2018-19,L. James,J. McGee,L. Ball,K. Kuzma,J. Hart
Lineups,-2544-201580-203493-1627742-1628398-,L. James - J. McGee - R. Bullock - B. Ingram - K. Kuzma,1610612747,LAL,6,1,5,0.167,73.0,120.0,118.6,113.8,115.2,6.1,3.4,0.618,1.68,19.8,0.319,0.818,0.577,0.168,0.608,0.63,109.4,109.4,91.16,167,0.523,1012,3297,14236,8800,203,4427,9382,6048,5675,3074,4587,4803,5153,3931,10506,4213,4575,6697,6237,2018-19,L. James,J. McGee,R. Bullock,B. Ingram,K. Kuzma
Lineups,-2199-2544-1628366-1628398-1628404-,T. Chandler - L. James - L. Ball - K. Kuzma - J. Hart,1610612747,LAL,12,6,6,0.5,66.0,108.4,108.4,105.2,106.9,3.2,1.4,0.483,1.32,15.3,0.258,0.771,0.522,0.154,0.571,0.579,106.0,105.12,87.6,143,0.488,302,398,14447,5932,234,5611,8422,6188,8512,3921,6870,5583,5977,5237,9719,4872,5870,8478,7006,2018-19,T. Chandler,L. James,L. Ball,K. Kuzma,J. Hart
Lineups,-2544-200765-201580-203493-1628398-,L. James - R. Rondo - J. McGee - R. Bullock - K. Kuzma,1610612747,LAL,7,2,5,0.286,62.0,117.8,116.5,126.5,128.7,-8.8,-12.1,0.576,2.0,20.1,0.222,0.714,0.487,0.137,0.602,0.63,106.2,105.85,88.21,139,0.504,815,1800,14236,8451,249,4738,10873,8686,6272,1799,3773,6507,7165,7823,9003,4284,4593,8141,6507,2018-19,L. James,R. Rondo,J. McGee,R. Bullock,K. Kuzma
Lineups,-2544-200765-203493-1627742-1628398-,L. James - R. Rondo - R. Bullock - B. Ingram - K. Kuzma,1610612747,LAL,5,1,4,0.2,62.0,108.0,108.2,108.1,110.4,-0.1,-2.2,0.702,3.64,21.3,0.206,0.683,0.43,0.082,0.525,0.544,105.7,104.39,86.99,134,0.479,1332,3297,13862,8717,255,5664,8825,7952,4235,662,3513,6727,7725,8962,6885,5854,6807,8822,7143,2018-19,L. James,R. Rondo,R. Bullock,B. Ingram,K. Kuzma
Lineups,-2199-2544-1627742-1628366-1628398-,T. Chandler - L. James - B. Ingram - L. Ball - K. Kuzma,1610612747,LAL,14,12,2,0.857,61.0,101.2,100.7,99.4,98.5,1.8,2.2,0.554,1.24,16.4,0.273,0.805,0.559,0.179,0.547,0.549,107.0,107.72,89.77,140,0.502,219,79,11164,4487,259,6193,6063,6135,6550,4024,6453,5404,5265,4386,10682,5438,6713,7361,6521,2018-19,T. Chandler,L. James,B. Ingram,L. Ball,K. Kuzma
Lineups,-2544-1627742-1627826-1628366-1628398-,L. James - B. Ingram - I. Zubac - L. Ball - K. Kuzma,1610612747,LAL,4,3,1,0.75,55.0,109.7,109.2,92.7,91.7,17.0,17.4,0.7,2.92,21.5,0.143,0.778,0.5,0.1,0.561,0.578,104.3,105.09,87.58,120,0.629,1795,1124,4450,4712,292,5529,5588,4790,4238,1298,3406,7729,5856,5473,7384,5141,5893,8507,4554,2018-19,L. James,B. Ingram,I. Zubac,L. Ball,K. Kuzma
Lineups,-2544-200765-201580-203484-1628398-,L. James - R. Rondo - J. McGee - K. Caldwell-Pope - K. Kuzma,1610612747,LAL,5,4,1,0.8,47.0,118.5,119.6,107.5,109.3,11.0,10.3,0.706,1.8,23.1,0.289,0.768,0.554,0.187,0.636,0.646,110.0,108.58,90.49,107,0.554,1332,740,4450,4585,357,4355,8699,5438,4220,2909,2788,5101,6042,4581,10895,3722,4278,7035,5704,2018-19,L. James,R. Rondo,J. McGee,K. Caldwell-Pope,K. Kuzma
Lineups,-2544-200765-201580-1627742-1628398-,L. James - R. Rondo - J. McGee - B. Ingram - K. Kuzma,1610612747,LAL,8,4,4,0.5,43.0,109.9,109.6,107.9,108.4,2.1,1.2,0.579,1.57,16.7,0.34,0.704,0.535,0.149,0.537,0.562,105.5,105.41,87.84,94,0.496,645,740,13862,5932,403,5497,8599,6205,6254,3253,5745,3620,7464,4985,9617,5641,6401,8318,6902,2018-19,L. James,R. Rondo,J. McGee,B. Ingram,K. Kuzma
Lineups,-2199-2544-203484-1628366-1628398-,T. Chandler - L. James - K. Caldwell-Pope - L. Ball - K. Kuzma,1610612747,LAL,13,7,6,0.538,39.0,111.0,110.7,90.7,88.8,20.3,22.0,0.686,2.67,20.9,0.184,0.75,0.488,0.107,0.564,0.59,105.5,106.83,89.02,84,0.642,255,305,14447,5911,456,5363,5257,4426,4342,1349,3611,7244,6166,7813,7718,5046,5581,7723,4388,2018-19,T. Chandler,L. James,K. Caldwell-Pope,L. Ball,K. Kuzma
Lineups,-2544-201580-203484-1628366-1628398-,L. James - J. McGee - K. Caldwell-Pope - L. Ball - K. Kuzma,1610612747,LAL,9,6,3,0.667,34.0,91.0,93.2,93.1,87.8,-2.1,5.4,0.448,1.44,13.8,0.175,0.759,0.42,0.122,0.455,0.48,102.0,103.61,86.34,74,0.483,529,398,13118,5029,536,8327,5213,5898,8638,3662,7745,7346,6121,9331,8333,8174,9020,9193,7072,2018-19,L. James,J. McGee,K. Caldwell-Pope,L. Ball,K. Kuzma
Lineups,-2544-200765-1627742-1627826-1628398-,L. James - R. Rondo - B. Ingram - I. Zubac - K. Kuzma,1610612747,LAL,4,3,1,0.75,33.0,104.5,101.4,122.5,120.5,-18.0,-19.2,0.778,1.5,21.9,0.083,0.903,0.545,0.192,0.58,0.629,104.7,107.15,89.29,73,0.443,1795,1124,4450,4712,573,6175,10047,9250,3482,3291,3319,8276,4297,4683,10988,4782,4615,7619,7779,2018-19,L. James,R. Rondo,B. Ingram,I. Zubac,K. Kuzma
Lineups,-2544-202362-1628366-1628398-1628404-,L. James - L. Stephenson - L. Ball - K. Kuzma - J. Hart,1610612747,LAL,5,2,3,0.4,31.0,109.7,105.7,118.2,117.1,-8.5,-11.4,0.556,1.5,16.7,0.167,0.722,0.47,0.143,0.585,0.612,104.3,106.68,88.9,70,0.479,1332,1800,13118,7670,599,5900,9672,8637,6488,3291,5745,7361,7113,8156,9089,4605,5103,7758,7137,2018-19,L. James,L. Stephenson,L. Ball,K. Kuzma,J. Hart
Lineups,-2544-200765-201580-203484-1627742-,L. James - R. Rondo - J. McGee - K. Caldwell-Pope - B. Ingram,1610612747,LAL,5,1,4,0.2,31.0,108.0,105.5,101.8,98.6,6.2,6.8,0.424,1.4,15.2,0.172,0.694,0.462,0.137,0.549,0.581,109.2,112.3,93.58,73,0.567,1332,3297,13862,8717,603,5924,6066,5763,8833,3697,6884,7354,7592,8280,9006,5402,5825,5692,5494,2018-19,L. James,R. Rondo,J. McGee,K. Caldwell-Pope,B. Ingram
Lineups,-2544-203484-1628366-1628398-1628404-,L. James - K. Caldwell-Pope - L. Ball - K. Kuzma - J. Hart,1610612747,LAL,7,3,4,0.429,25.0,114.6,110.5,118.8,117.5,-4.2,-7.0,0.625,2.5,20.0,0.125,0.731,0.44,0.105,0.617,0.618,104.9,107.43,89.52,57,0.484,815,1124,13862,7605,806,5375,9698,8278,5536,1434,3774,7956,7002,8835,7658,4077,4903,7508,7058,2018-19,L. James,K. Caldwell-Pope,L. Ball,K. Kuzma,J. Hart
Lineups,-2199-2544-203484-1627742-1628404-,T. Chandler - L. James - K. Caldwell-Pope - B. Ingram - J. Hart,1610612747,LAL,6,3,3,0.5,22.0,96.6,97.9,94.5,93.2,2.2,4.7,0.133,0.25,3.4,0.357,0.81,0.551,0.17,0.417,0.473,98.8,98.84,82.37,47,0.448,1012,1124,13118,5932,965,8035,5698,5970,10204,7008,10212,3513,5237,4617,10519,8783,9133,11245,7687,2018-19,T. Chandler,L. James,K. Caldwell-Pope,B. Ingram,J. Hart
Lineups,-2199-2544-200765-1627742-1628398-,T. Chandler - L. James - R. Rondo - B. Ingram - K. Kuzma,1610612747,LAL,5,5,0,1.0,20.0,109.1,112.2,101.7,105.1,7.4,7.1,0.389,1.17,11.1,0.556,0.609,0.58,0.146,0.476,0.488,100.0,97.03,80.86,41,0.574,1332,512,1,1,1091,5189,8240,5749,9103,4077,8714,1278,9176,3897,9564,7911,8916,11897,5329,2018-19,T. Chandler,L. James,R. Rondo,B. Ingram,K. Kuzma
Lineups,-2544-1627742-1628366-1628398-1628404-,L. James - B. Ingram - L. Ball - K. Kuzma - J. Hart,1610612747,LAL,7,3,4,0.429,17.0,115.5,102.6,95.3,92.3,20.2,10.3,0.75,2.4,23.1,0.167,0.737,0.516,0.132,0.661,0.655,104.0,111.98,93.31,38,0.645,815,1124,13862,7605,1353,6125,5605,5433,3578,1581,2788,7361,6923,5341,8817,3435,4121,5803,4334,2018-19,L. James,B. Ingram,L. Ball,K. Kuzma,J. Hart
Lineups,-2544-203484-1627936-1628404-1629140-,L. James - K. Caldwell-Pope - A. Caruso - J. Hart - J. Williams,1610612747,LAL,2,0,2,0.0,17.0,114.4,120.6,87.7,85.7,26.7,34.9,0.563,4.5,17.6,0.364,0.688,0.5,0.059,0.472,0.502,98.0,96.56,80.47,34,0.704,3836,8857,11164,8857,1288,4137,4930,3413,6450,351,5436,3450,7673,5473,6345,7954,7961,12040,3639,2018-19,L. James,K. Caldwell-Pope,A. Caruso,J. Hart,J. Williams
Lineups,-2544-200765-203484-1628398-1628404-,L. James - R. Rondo - K. Caldwell-Pope - K. Kuzma - J. Hart,1610612747,LAL,4,0,4,0.0,15.0,126.0,125.8,110.8,108.8,15.2,17.0,0.786,1.83,24.4,0.273,0.765,0.571,0.194,0.688,0.697,101.2,102.22,85.18,31,0.566,1795,8857,13862,8857,1483,3553,8623,4812,3462,2885,2594,5404,6053,3960,11003,2895,3326,9802,5505,2018-19,L. James,R. Rondo,K. Caldwell-Pope,K. Kuzma,J. Hart
Lineups,-2544-201580-1627742-1628398-1628404-,L. James - J. McGee - B. Ingram - K. Kuzma - J. Hart,1610612747,LAL,5,1,4,0.2,14.0,119.7,120.0,107.4,113.8,12.3,6.2,0.571,2.0,21.1,0.0,0.579,0.393,0.133,0.674,0.69,105.5,102.36,85.3,30,0.558,1332,3297,13862,8717,1659,4143,9210,5832,6280,1799,3540,8348,9563,10070,8845,3023,3474,9739,5611,2018-19,L. James,J. McGee,B. Ingram,K. Kuzma,J. Hart
Lineups,-2199-2544-203484-1628366-1628404-,T. Chandler - L. James - K. Caldwell-Pope - L. Ball - J. Hart,1610612747,LAL,7,5,2,0.714,14.0,94.8,96.8,116.6,112.5,-21.8,-15.7,0.273,0.33,7.7,0.385,0.611,0.516,0.29,0.5,0.563,106.8,107.62,89.68,31,0.381,815,512,11164,4948,1636,8083,9024,8953,9872,6851,9807,3255,9159,5341,13047,6056,6312,7407,8703,2018-19,T. Chandler,L. James,K. Caldwell-Pope,L. Ball,J. Hart
Lineups,-2199-2544-202362-203484-1628404-,T. Chandler - L. James - L. Stephenson - K. Caldwell-Pope - J. Hart,1610612747,LAL,5,5,0,1.0,14.0,151.8,142.4,92.1,93.5,59.7,48.9,0.438,1.4,16.7,0.2,0.846,0.565,0.152,0.87,0.872,106.1,108.73,90.61,33,0.768,1332,512,1,1,1625,2356,5725,2766,8706,3697,5745,6740,4760,4296,9681,1471,1582,6963,3047,2018-19,T. Chandler,L. James,L. Stephenson,K. Caldwell-Pope,J. Hart
Lineups,-2544-200765-1627742-1628398-1628404-,L. James - R. Rondo - B. Ingram - K. Kuzma - J. Hart,1610612747,LAL,5,1,4,0.2,13.0,109.0,110.0,107.0,110.0,2.0,0.0,0.182,0.5,5.3,0.4,0.692,0.536,0.133,0.48,0.545,114.9,112.79,93.99,30,0.5,1332,3297,13862,8717,1824,5417,8739,6276,10166,6336,10138,2909,7600,4965,8845,7866,6796,5531,6526,2018-19,L. James,R. Rondo,B. Ingram,K. Kuzma,J. Hart
Lineups,-2544-200765-203493-1628398-1628404-,L. James - R. Rondo - R. Bullock - K. Kuzma - J. Hart,1610612747,LAL,3,0,3,0.0,13.0,87.8,88.9,88.9,76.7,-1.0,12.2,0.6,1.2,16.7,0.231,0.786,0.519,0.185,0.478,0.493,102.0,109.29,91.08,27,0.494,2545,8857,13118,8857,1868,8682,4198,5294,5782,4035,5745,6424,5788,5292,10865,7880,8844,6754,6931,2018-19,L. James,R. Rondo,R. Bullock,K. Kuzma,J. Hart
Lineups,-2544-201580-202362-1628366-1628398-,L. James - J. McGee - L. Stephenson - L. Ball - K. Kuzma,1610612747,LAL,4,2,2,0.5,12.0,89.3,88.9,122.4,119.2,-33.1,-30.3,0.727,1.6,21.6,0.182,0.9,0.524,0.185,0.523,0.524,104.7,106.3,88.58,27,0.396,1795,1800,11164,5932,1986,8682,9807,10076,4029,3205,3380,7248,4298,5203,10865,5877,7322,7947,8514,2018-19,L. James,J. McGee,L. Stephenson,L. Ball,K. Kuzma
Lineups,-2544-200765-201580-203493-1628404-,L. James - R. Rondo - J. McGee - R. Bullock - J. Hart,1610612747,LAL,2,0,2,0.0,12.0,83.8,82.8,137.6,132.1,-53.8,-49.4,0.545,2.0,17.1,0.0,0.667,0.308,0.103,0.522,0.468,110.1,113.06,94.21,29,0.277,3836,8857,11164,8857,1944,9325,10999,11082,6575,1799,5651,8348,7779,11533,7630,5890,9200,5445,10006,2018-19,L. James,R. Rondo,J. McGee,R. Bullock,J. Hart
Lineups,-2544-200765-203484-1627742-1628404-,L. James - R. Rondo - K. Caldwell-Pope - B. Ingram - J. Hart,1610612747,LAL,6,3,3,0.5,12.0,85.8,80.0,122.5,113.3,-36.6,-33.3,0.667,0.86,16.7,0.0,0.714,0.455,0.233,0.529,0.573,109.9,118.32,98.6,30,0.341,1012,1124,13118,5932,1934,9442,9161,10210,4398,5910,5745,8348,7165,8426,12046,5770,5993,4054,9224,2018-19,L. James,R. Rondo,K. Caldwell-Pope,B. Ingram,J. Hart
Lineups,-2199-2544-1627742-1628398-1628404-,T. Chandler - L. James - B. Ingram - K. Kuzma - J. Hart,1610612747,LAL,6,5,1,0.833,12.0,104.6,116.0,67.5,65.4,37.2,50.6,0.6,1.5,13.3,0.636,0.692,0.657,0.16,0.393,0.43,102.1,98.37,81.97,25,0.907,1012,512,4450,4515,1880,4760,3106,2460,5782,3291,7849,1092,7600,2670,9908,9331,9829,11420,2233,2018-19,T. Chandler,L. James,B. Ingram,K. Kuzma,J. Hart
Lineups,-2199-2544-203484-1627742-1628398-,T. Chandler - L. James - K. Caldwell-Pope - B. Ingram - K. Kuzma,1610612747,LAL,5,3,2,0.6,12.0,111.5,108.3,89.3,88.5,22.2,19.9,0.444,2.0,12.5,0.286,0.583,0.423,0.083,0.523,0.557,96.6,98.36,81.97,24,0.548,1332,1124,11164,5636,1929,5615,5244,4629,8644,1799,8093,5109,9525,9291,6887,5877,6482,11421,5801,2018-19,T. Chandler,L. James,K. Caldwell-Pope,B. Ingram,K. Kuzma
Lineups,-2544-201580-201980-202340-203076-,L. James - J. McGee - D. Green - A. Bradley - A. Davis,1610612747,LAL,33,25,8,0.758,389.0,112.2,114.0,99.9,101.4,12.2,12.6,0.666,1.88,20.7,0.269,0.765,0.53,0.156,0.567,0.593,103.9,102.33,85.28,827,0.583,13,4,13655,4573,9,4778,7433,4903,4979,2601,3357,5122,5738,4788,8949,4875,5348,9190,5002,2019-20,L. James,J. McGee,D. Green,A. Bradley,A. Davis
Lineups,-2544-201580-201980-203076-203484-,L. James - J. McGee - D. Green - A. Davis - K. Caldwell-Pope,1610612747,LAL,24,20,4,0.833,294.0,109.8,111.2,110.3,112.4,-0.6,-1.2,0.661,1.89,20.7,0.26,0.768,0.515,0.155,0.558,0.58,104.2,102.62,85.52,626,0.509,32,9,12905,4399,17,5029,8337,7281,4985,2600,3387,5214,5726,5072,8936,5053,5670,9101,6103,2019-20,L. James,J. McGee,D. Green,A. Davis,K. Caldwell-Pope
Lineups,-2544-2730-200765-203484-1628398-,L. James - D. Howard - R. Rondo - K. Caldwell-Pope - K. Kuzma,1610612747,LAL,25,21,4,0.84,145.0,122.8,121.7,108.4,107.8,14.4,13.8,0.635,2.42,20.7,0.284,0.77,0.528,0.122,0.618,0.629,96.6,97.28,81.07,295,0.58,27,8,12905,4398,56,3920,7877,4819,5141,1408,3359,4980,5677,4842,7550,3937,4457,11044,5032,2019-20,L. James,D. Howard,R. Rondo,K. Caldwell-Pope,K. Kuzma
Lineups,-2544-201580-201980-202340-1628398-,L. James - J. McGee - D. Green - A. Bradley - K. Kuzma,1610612747,LAL,10,8,2,0.8,88.0,112.1,111.7,93.6,95.0,18.5,16.7,0.609,1.77,19.5,0.265,0.676,0.492,0.152,0.581,0.603,109.1,108.51,90.42,197,0.589,360,176,10647,4463,117,4997,5539,4496,5356,2692,4299,5163,7224,7260,8806,4626,5071,6687,4887,2019-20,L. James,J. McGee,D. Green,A. Bradley,K. Kuzma
Lineups,-2544-2730-201980-202340-203076-,L. James - D. Howard - D. Green - A. Bradley - A. Davis,1610612747,LAL,16,15,1,0.938,68.0,109.5,106.0,108.8,106.6,0.8,-0.7,0.516,1.23,15.4,0.338,0.735,0.528,0.172,0.547,0.567,104.4,107.18,89.32,151,0.499,113,33,4331,4332,170,5564,7737,7253,6325,3720,6313,3469,6530,4840,9616,5250,6003,7218,6515,2019-20,L. James,D. Howard,D. Green,A. Bradley,A. Davis
Lineups,-2544-2730-200765-1627936-1628398-,L. James - D. Howard - R. Rondo - A. Caruso - K. Kuzma,1610612747,LAL,13,11,2,0.846,60.0,117.7,118.8,81.7,79.1,36.0,39.7,0.578,1.54,21.3,0.205,0.8,0.548,0.188,0.676,0.684,101.8,103.0,85.83,128,0.73,189,78,10647,4392,193,4237,4159,3042,5833,3010,3211,6259,5037,4415,9893,2895,3442,8823,3221,2019-20,L. James,D. Howard,R. Rondo,A. Caruso,K. Kuzma
Lineups,-2544-201980-202340-203076-1628398-,L. James - D. Green - A. Bradley - A. Davis - K. Kuzma,1610612747,LAL,20,16,4,0.8,51.0,102.5,100.0,97.9,90.9,4.6,9.1,0.548,1.0,14.2,0.322,0.77,0.55,0.192,0.49,0.54,107.9,113.35,94.46,120,0.529,65,25,12905,4463,245,5836,5215,5185,6133,3873,7140,4429,5675,4375,9989,7350,6592,5072,5823,2019-20,L. James,D. Green,A. Bradley,A. Davis,K. Kuzma
Lineups,-2544-201980-203076-203484-1628398-,L. James - D. Green - A. Davis - K. Caldwell-Pope - K. Kuzma,1610612747,LAL,18,15,3,0.833,43.0,119.7,112.5,88.9,89.2,30.8,23.3,0.7,2.55,21.1,0.225,0.714,0.51,0.115,0.59,0.619,103.2,106.23,88.52,96,0.697,87,33,12228,4399,324,4867,5105,4076,3903,1273,3236,6053,6721,5135,7366,4403,4741,7593,3520,2019-20,L. James,D. Green,A. Davis,K. Caldwell-Pope,K. Kuzma
Lineups,-2544-201980-202340-203076-1627936-,L. James - D. Green - A. Bradley - A. Davis - A. Caruso,1610612747,LAL,11,8,3,0.727,41.0,110.7,110.0,94.1,89.9,16.6,20.1,0.556,1.54,17.4,0.135,0.769,0.461,0.144,0.594,0.615,102.8,105.44,87.87,90,0.603,280,176,12228,4761,339,5151,5131,4223,6031,3011,5166,7334,5680,7779,8666,4320,4782,7877,4652,2019-20,L. James,D. Green,A. Bradley,A. Davis,A. Caruso
Lineups,-2544-2730-201980-203076-203484-,L. James - D. Howard - D. Green - A. Davis - K. Caldwell-Pope,1610612747,LAL,19,16,3,0.842,41.0,123.8,118.5,107.7,105.5,16.0,13.0,0.525,3.0,16.3,0.356,0.897,0.607,0.076,0.557,0.586,104.4,107.86,89.89,92,0.583,76,25,12228,4397,341,4261,7654,4884,6298,717,6042,3403,4153,3057,6041,5065,5490,6944,4962,2019-20,L. James,D. Howard,D. Green,A. Davis,K. Caldwell-Pope
Lineups,-2544-202340-203076-203484-1628398-,L. James - A. Bradley - A. Davis - K. Caldwell-Pope - K. Kuzma,1610612747,LAL,18,13,5,0.722,40.0,119.0,112.2,104.7,100.0,14.3,12.2,0.657,2.88,19.3,0.154,0.732,0.45,0.089,0.587,0.624,103.0,108.51,90.42,90,0.585,87,52,13263,4777,363,4957,5774,4958,4998,1157,4341,7131,6567,7964,6396,4431,4641,6685,4953,2019-20,L. James,A. Bradley,A. Davis,K. Caldwell-Pope,K. Kuzma
Lineups,-2544-201980-203076-203484-1627936-,L. James - D. Green - A. Davis - K. Caldwell-Pope - A. Caruso,1610612747,LAL,15,10,5,0.667,35.0,113.9,107.7,94.8,91.4,19.1,16.3,0.68,2.13,16.5,0.229,0.778,0.507,0.103,0.5,0.585,103.5,108.46,90.38,78,0.647,137,98,13263,4848,437,5390,5275,4617,4026,1579,6013,6027,5533,5167,6913,5787,5497,6705,4152,2019-20,L. James,D. Green,A. Davis,K. Caldwell-Pope,A. Caruso
Lineups,-2544-2730-203076-203484-1627936-,L. James - D. Howard - A. Davis - K. Caldwell-Pope - A. Caruso,1610612747,LAL,14,10,4,0.714,35.0,119.5,113.7,99.5,100.0,20.0,13.7,0.6,3.6,18.6,0.176,0.8,0.493,0.068,0.59,0.606,95.3,97.39,81.16,73,0.59,161,98,12905,4783,432,4799,5774,4827,5376,605,4621,6816,5037,7257,5907,4400,5023,10993,4869,2019-20,L. James,D. Howard,A. Davis,K. Caldwell-Pope,A. Caruso
Lineups,-2544-203076-203484-1627936-1628398-,L. James - A. Davis - K. Caldwell-Pope - A. Caruso - K. Kuzma,1610612747,LAL,13,10,3,0.769,28.0,114.3,110.6,105.1,108.1,9.2,2.5,0.696,2.0,18.0,0.259,0.667,0.474,0.121,0.52,0.6,110.5,110.82,92.35,66,0.588,189,98,12228,4566,608,5123,7889,5655,3953,1613,4964,5218,7234,7487,7523,5666,5194,5763,4909,2019-20,L. James,A. Davis,K. Caldwell-Pope,A. Caruso,K. Kuzma
Lineups,-2544-2730-200765-203584-1628398-,L. James - D. Howard - R. Rondo - T. Daniels - K. Kuzma,1610612747,LAL,6,5,1,0.833,28.0,107.3,107.1,121.4,121.8,-14.1,-14.7,0.571,2.0,16.2,0.222,0.643,0.436,0.107,0.522,0.556,96.2,96.06,80.05,56,0.467,912,447,4331,4399,606,5445,9350,8255,5854,1613,6056,6059,8256,8309,7013,5644,6243,11326,6908,2019-20,L. James,D. Howard,R. Rondo,T. Daniels,K. Kuzma
Lineups,-2544-201980-202340-203076-203484-,L. James - D. Green - A. Bradley - A. Davis - K. Caldwell-Pope,1610612747,LAL,8,5,3,0.625,27.0,116.8,115.5,100.2,93.0,16.7,22.5,0.455,1.11,13.0,0.346,0.741,0.547,0.155,0.553,0.605,99.3,103.55,86.29,58,0.615,541,447,12228,5382,636,4574,5419,4110,7961,3838,7424,3441,6484,4419,8937,5147,5031,8642,4533,2019-20,L. James,D. Green,A. Bradley,A. Davis,K. Caldwell-Pope
Lineups,-2544-2730-203484-1627936-1628398-,L. James - D. Howard - K. Caldwell-Pope - A. Caruso - K. Kuzma,1610612747,LAL,12,9,3,0.75,25.0,105.9,100.0,115.2,112.2,-9.2,-12.2,0.55,1.83,15.9,0.32,0.808,0.569,0.12,0.535,0.553,92.9,96.85,80.71,50,0.492,238,134,12228,4574,706,5836,8331,8057,6121,2632,6157,4436,5021,4037,7493,5457,6309,11160,6558,2019-20,L. James,D. Howard,K. Caldwell-Pope,A. Caruso,K. Kuzma
Lineups,-2544-200765-203076-203484-1628398-,L. James - R. Rondo - A. Davis - K. Caldwell-Pope - K. Kuzma,1610612747,LAL,14,10,4,0.714,25.0,93.8,94.6,97.8,93.2,-4.0,1.4,0.6,1.5,15.8,0.258,0.778,0.5,0.143,0.47,0.495,106.5,108.58,90.49,56,0.449,161,98,12905,4783,676,7581,5427,5707,5376,3020,6183,5222,5533,5192,8254,7503,8305,6665,7179,2019-20,L. James,R. Rondo,A. Davis,K. Caldwell-Pope,K. Kuzma
Lineups,-2544-2730-203584-1627936-1628398-,L. James - D. Howard - T. Daniels - A. Caruso - K. Kuzma,1610612747,LAL,6,4,2,0.667,24.0,104.6,103.8,114.2,111.3,-9.6,-7.5,0.619,1.18,18.6,0.25,0.76,0.533,0.212,0.625,0.633,104.4,106.11,88.42,52,0.451,912,642,10647,4848,735,5713,8277,7671,5277,3774,4615,5241,5796,4707,10716,3640,4381,7633,7161,2019-20,L. James,D. Howard,T. Daniels,A. Caruso,K. Kuzma
Lineups,-2544-201580-203076-203484-1627936-,L. James - J. McGee - A. Davis - K. Caldwell-Pope - A. Caruso,1610612747,LAL,5,4,1,0.8,22.0,93.3,93.9,94.1,97.9,-0.7,-4.0,0.588,1.43,15.4,0.231,0.81,0.489,0.143,0.463,0.497,107.1,104.71,87.26,49,0.488,1208,642,4331,4463,803,7625,5727,7437,5736,3370,6313,5989,5008,7277,8254,7604,8294,8208,6623,2019-20,L. James,J. McGee,A. Davis,K. Caldwell-Pope,A. Caruso
Lineups,-2544-200765-201980-203076-203484-,L. James - R. Rondo - D. Green - A. Davis - K. Caldwell-Pope,1610612747,LAL,13,9,4,0.692,22.0,89.3,87.7,118.7,109.6,-29.4,-21.9,0.786,1.22,14.3,0.355,0.75,0.489,0.158,0.415,0.481,114.2,119.67,99.73,57,0.34,189,134,12905,4840,821,8142,8061,8797,3192,3724,6659,3404,5842,7277,8968,8360,8476,3641,8631,2019-20,L. James,R. Rondo,D. Green,A. Davis,K. Caldwell-Pope
Lineups,-2544-2730-200765-201162-202340-,L. James - D. Howard - R. Rondo - J. Dudley - A. Bradley,1610612747,LAL,2,2,0,1.0,17.0,94.6,93.9,88.0,85.3,6.6,8.6,0.417,0.71,11.6,0.278,0.833,0.5,0.212,0.483,0.504,94.7,96.58,80.48,33,0.48,3507,1596,1,1,1167,7621,4721,5222,8165,5687,7991,5008,4623,5192,10719,7394,7513,11245,6723,2019-20,L. James,D. Howard,R. Rondo,J. Dudley,A. Bradley
Lineups,-2544-201980-203076-1627936-1628398-,L. James - D. Green - A. Davis - A. Caruso - K. Kuzma,1610612747,LAL,7,4,3,0.571,16.0,135.1,133.3,113.4,108.8,21.8,24.5,0.667,2.4,23.1,0.286,0.6,0.417,0.139,0.661,0.695,104.1,106.93,89.11,36,0.637,703,642,12228,5566,1264,2713,7971,4024,4043,1412,2572,4769,8508,8716,8210,3303,3232,7315,4249,2019-20,L. James,D. Green,A. Davis,A. Caruso,K. Kuzma
